idx,sentence,errors,has_error,corrected_sentence
29411,"['Tansanía' 'skiptist' 'í' '26' 'héruð' ':' 'Arusha-hérað' '·' 'Dar' 'es'
 'Salaam-hérað' '·' 'Dodoma-hérað' '·' 'Iringa-hérað' '·' 'Kagera-hérað'
 '·' 'Kigoma-hérað' '·' 'Kilimanjaro-hérað' '·' 'Lindi-hérað' '·'
 'Manyara-hérað' '·' 'Mara-hérað' '·' 'Mbeya-hérað' '·' 'Morogoro-hérað'
 '·' 'Mtwara-hérað' '·' 'Mwanza-hérað' '·' 'Pemba' 'Norður' '·' 'Pemba'
 'Suður' '·' 'Pwani-hérað' '·' 'Rukwa-hérað' '·' 'Ruvuma-hérað' '·'
 'Shinyanga-hérað' '·' 'Singida-hérað' '·' 'Tabora-hérað' '·'
 'Tanga-hérað' '·' 'Sansibar' 'Mið' '/' 'Suður' '·' 'Sansibar' 'Norður'
 '·' 'Sansibar' 'Vestur' 'Forseti' 'Tansaníu' 'og' 'meðlimir'
 'þjóðþingsins' 'eru' 'kjörnir' 'með' 'almennri' 'kosningu' 'til' 'fimm'
 'ára' 'í' 'senn' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array(['vocabulary'], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object)
 array(['style', 'orthography'], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object)
 array(['style', 'orthography'], dtype=object) array([], dtype=object)
 array(['style', 'orthography'], dtype=object) array([], dtype=object)
 array(['style', 'orthography'], dtype=object) array([], dtype=object)
 array(['style', 'orthography'], dtype=object) array([], dtype=object)
 array(['style', 'orthography'], dtype=object) array([], dtype=object)
 array(['style', 'orthography'], dtype=object) array([], dtype=object)
 array(['style', 'orthography'], dtype=object) array([], dtype=object)
 array(['style', 'orthography'], dtype=object) array([], dtype=object)
 array(['style', 'orthography'], dtype=object) array([], dtype=object)
 array(['style', 'orthography'], dtype=object) array([], dtype=object)
 array(['style', 'orthography'], dtype=object) array([], dtype=object)
 array(['style', 'orthography'], dtype=object) array([], dtype=object)
 array(['style', 'orthography'], dtype=object) array([], dtype=object)
 array([], dtype=object) array(['style', 'orthography'], dtype=object)
 array([], dtype=object) array([], dtype=object)
 array(['style', 'orthography'], dtype=object) array([], dtype=object)
 array(['style', 'orthography'], dtype=object) array([], dtype=object)
 array(['style', 'orthography'], dtype=object) array([], dtype=object)
 array(['style', 'orthography'], dtype=object) array([], dtype=object)
 array(['style', 'orthography'], dtype=object) array([], dtype=object)
 array(['style', 'orthography'], dtype=object) array([], dtype=object)
 array(['style', 'orthography'], dtype=object) array([], dtype=object)
 array(['style', 'orthography'], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array(['style', 'orthography'], dtype=object) array([], dtype=object)
 array([], dtype=object) array(['style', 'orthography'], dtype=object)
 array([], dtype=object) array(['orthography'], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object)]",True,"['Tansanía' 'skiptist' 'í' '26' 'eftirfarandi' 'héruð' ':' 'Arusha-hérað'
 ',' 'Dar' 'es' 'Salaam-hérað' ',' 'Dodoma-hérað' ',' 'Iringa-hérað' ','
 'Kagera-hérað' ',' 'Kigoma-hérað' ',' 'Kilimanjaro-hérað' ','
 'Lindi-hérað' ',' 'Manyara-hérað' ',' 'Mara-hérað' ',' 'Mbeya-hérað' ','
 'Morogoro-hérað' ',' 'Mtwara-hérað' ',' 'Mwanza-hérað' ',' 'Pemba'
 'Norður' ',' 'Pemba' 'Suður' ',' 'Pwani-hérað' ',' 'Rukwa-hérað' ','
 'Ruvuma-hérað' ',' 'Shinyanga-hérað' ',' 'Singida-hérað' ','
 'Tabora-hérað' ',' 'Tanga-hérað' ',' 'Sansibar' 'Mið' '/' 'Suður' ','
 'Sansibar' 'Norður' 'og' 'Sansibar' 'Vestur' '.' 'Forseti' 'Tansaníu'
 'og' 'meðlimir' 'þjóðþingsins' 'eru' 'kjörnir' 'með' 'almennri'
 'kosningu' 'til' 'fimm' 'ára' 'í' 'senn' '.']"
30969,"['Fjöldi' 'Kóreumanna' 'voru' 'fluttir' 'til' 'Japans' 'nánast' 'sem'
 'þrælar' 'til' 'að' 'vinna' 'í' 'hernaðariðnaðinum' 'og' 'tugir'
 'þúsunda' 'voru' 'neyddir' 'til' 'að' 'berjast' 'í' 'japanska' 'hernum'
 '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object)]",False,"['Fjöldi' 'Kóreumanna' 'voru' 'fluttir' 'til' 'Japans' 'nánast' 'sem'
 'þrælar' 'til' 'að' 'vinna' 'í' 'hernaðariðnaðinum' 'og' 'tugir'
 'þúsunda' 'voru' 'neyddir' 'til' 'að' 'berjast' 'í' 'japanska' 'hernum'
 '.']"
29787,"['Yambú' 'er' 'elsti' 'flokkur' 'rúmbu' 'og' 'einkenni' 'hans' 'eru' 'að'
 'spilað' 'var' 'á' 'trommur' 'sem' 'líkjast' 'kassa' 'sem' 'er' 'tómarúm'
 'að' 'innan' 'og' 'er' 'hann' 'settur' 'á' 'milli' 'fótanna' 'og' 'svo'
 'slegið' 'á' 'viðinn' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array(['style'], dtype=object) array(['style'], dtype=object)
 array(['style'], dtype=object) array(['style'], dtype=object)
 array(['style'], dtype=object) array(['style'], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object)
 array(['grammar', 'style'], dtype=object)
 array(['grammar', 'style'], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object)
 array(['orthography', 'style'], dtype=object)
 array(['orthography', 'style'], dtype=object) array([], dtype=object)
 array(['style'], dtype=object) array(['style'], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object)]",True,"['Yambú' 'er' 'elsti' 'flokkur' 'rúmbu' 'og'
 'einkennandi fyrir hann er trommusláttur' 'á' 'trommur' 'sem' 'líkjast'
 'kassa' 'og hefur' 'tómarúm' 'að' 'innan' ',' 'hann' 'er hafður' 'milli'
 'fótanna' 'og' 'svo' 'slegið' 'á' 'viðinn' '.']"
47810,['Áfangakerfi' 'var' 'tekið' 'upp' 'í' 'MH' 'árið' '1972' '.'],"[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)]",False,['Áfangakerfi' 'var' 'tekið' 'upp' 'í' 'MH' 'árið' '1972' '.']
17111,"['Tuttugu' 'og' 'eins' 'árs' 'gamall' 'Akureyringur' 'var' 'í' 'gær'
 'dæmdur' 'í' 'þrjátíu' 'daga' 'skilorðsbundið' 'fangelsi' ',' 'til'
 'sjötiu' 'þúsund' 'króna' 'sektar' 'og' 'ökuleyfissviptingu' 'fyrir'
 'fíkniefnabrot' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object)
 array(['orthography'], dtype=object) array(['orthography'], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array(['grammar', 'style'], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object)]",True,"['Tuttugu' 'og' 'eins' 'árs' 'gamall' 'Akureyringur' 'var' 'í' 'gær'
 'dæmdur' 'í' 'þrjátíu' 'daga' 'skilorðsbundið' 'fangelsi' ',' 'til'
 'sjötíu þúsund' 'króna' 'sektar' 'og' 'var sviptur ökuleyfi' 'fyrir'
 'fíkniefnabrot' '.']"
18202,"['Friðrik' 'var' 'endurrráðinn' 'endurrráðinn' 'síðastliðið' 'haust' ','
 'eftir' 'að' 'hann' 'ákvað' 'að' 'segja' 'starfi' 'sínu' 'lausu' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array(['orthography', 'orthography'], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object)]",True,"['Friðrik' 'var' 'endurrráðinn' 'endurráðinn' 'síðastliðið' 'haust' ','
 'eftir' 'að' 'hann' 'ákvað' 'að' 'segja' 'starfi' 'sínu' 'lausu' '.']"
31723,"['Þættirnir' 'fylgjast' 'með' 'misheppnuðum' 'ævintýrum'
 'herbergisfélaganna' 'Max' 'og' 'Caroline' ',' 'sem' 'báðar' 'hafa'
 'bága' 'fjárhagsstöðu' ',' 'og' 'raunum' 'þeirra' 'við' 'að' 'stofna'
 'bollakökufyrirtæki' 'í' 'Williamsburg-hverfinu' 'í' 'Brooklyn' ',' 'New'
 'York' '.']","[array(['style'], dtype=object) array(['style'], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array(['style'], dtype=object)
 array(['style'], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object)]",True,"['Fylgst er' 'með' 'misheppnuðum' 'ævintýrum' 'herbergisfélaganna' 'Max'
 'og' 'Caroline' ',' 'sem' 'báðar' 'eru í bágri' 'fjárhagsstöðu' ',' 'og'
 'raunum' 'þeirra' 'við' 'að' 'stofna' 'bollakökufyrirtæki' 'í'
 'Williamsburg-hverfinu' 'í' 'Brooklyn' ',' 'New' 'York' '.']"
14244,"['Útgáfutónleikarnir' 'hefjast' 'kl' '20' 'og' 'kostar' 'aðeins' '1.000'
 'kr.' 'inn' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object)]",False,"['Útgáfutónleikarnir' 'hefjast' 'kl' '20' 'og' 'kostar' 'aðeins' '1.000'
 'kr.' 'inn' '.']"
28666,"['Landsnet' 'hf' 'tók' 'til' 'starfa' '1.' 'janúar' '2005' 'en' 'því' 'er'
 'ætlað' 'að' 'sinna' 'meginflutningi' 'rafmagns' 'í' 'landinu' '.']","[array([], dtype=object) array(['orthography'], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object)]",True,"['Landsnet' 'hf.' 'tók' 'til' 'starfa' '1. janúar 2005' 'en' 'því' 'er'
 'ætlað' 'að' 'sinna' 'meginflutningi' 'rafmagns' 'í' 'landinu' '.']"
29418,"['Árin' '1999' '–' '2006' 'lék' 'Hill' 'aðstoðarmann' 'forsetans' ','
 'Charlie' 'Young' ',' 'í' 'bandaríska' 'dramaþættinum' 'The' 'West'
 'Wing' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array(['style'], dtype=object) array(['style'], dtype=object)
 array(['style'], dtype=object) array([], dtype=object)]",True,"['Árin' '1999' '–' '2006' 'lék' 'Hill' 'aðstoðarmann' 'forsetans' ','
 'Charlie' 'Young' ',' 'í' 'bandaríska' 'dramaþættinum' 'The West Wing'
 '.']"
51775,"['Þar' 'sem' 'hún' 'amma' 'mín' 'lætur' 'nú' 'ekki' 'bjóða' 'sér' 'hvað'
 'sem' 'er' ',' 'hellti' 'hún' 'sér' 'yfir' 'hann' 'með' 'þvílíkum'
 'hrópum' 'og' 'köllum' ',' 'að' 'þegar' 'hún' 'hafði' 'lokið' 'sér' 'af'
 'klöppuðu' 'allir' 'farþegar' 'strætisvagnsins' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object)]",False,"['Þar' 'sem' 'hún' 'amma' 'mín' 'lætur' 'nú' 'ekki' 'bjóða' 'sér' 'hvað'
 'sem' 'er' ',' 'hellti' 'hún' 'sér' 'yfir' 'hann' 'með' 'þvílíkum'
 'hrópum' 'og' 'köllum' ',' 'að' 'þegar' 'hún' 'hafði' 'lokið' 'sér' 'af'
 'klöppuðu' 'allir' 'farþegar' 'strætisvagnsins' '.']"
21585,"['Tryggvi' 'Þór' 'Hilmarsson' ',' 'art' 'director' 'á'
 'auglýsingastofunni' 'Jónsson' '&' ""Le'macks"" 'er' 'forfallinn'
 'veiðimaður' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array(['style', 'style'], dtype=object)
 array(['style', 'style'], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object)]",True,"['Tryggvi' 'Þór' 'Hilmarsson' ',' 'listrænn stjórnandi' 'á'
 'auglýsingastofunni' 'Jónsson' '&' ""Le'macks"" 'er' 'forfallinn'
 'veiðimaður' '.']"
52340,"['Fyrir' 'rétt' 'rúmu' 'ári' 'síðan' 'bauð' 'ég' 'mig' 'fram' 'til'
 'formanns' 'íþróttanefndar' 'í' 'nemendafélagi' 'skólans' 'og' 'sigraði'
 'keppninauta' 'mína' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object)
 array(['orthography', 'orthography'], dtype=object)
 array([], dtype=object) array([], dtype=object)]",True,"['Fyrir' 'rétt' 'rúmu' 'ári' 'síðan' 'bauð' 'ég' 'mig' 'fram' 'til'
 'formanns' 'íþróttanefndar' 'í' 'nemendafélagi' 'skólans' 'og' 'sigraði'
 'keppinauta' 'mína' '.']"
21211,['Hámarkshraði' 'á' 'veginum' 'er' '50' 'kílómetrar' 'á' 'klukkustund' '.'],"[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)]",False,['Hámarkshraði' 'á' 'veginum' 'er' '50' 'kílómetrar' 'á' 'klukkustund' '.']
21179,"['Þeir' 'komu' 'hingað' 'til' 'lands' 'fyrr' 'á' 'árinu' 'og' 'eru' 'í'
 'hópi' 'ungra' 'hælisleitenda' 'sem' 'fjallað' 'hefur' 'verið' 'um'
 'síðustu' 'mánuði' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object)]",False,"['Þeir' 'komu' 'hingað' 'til' 'lands' 'fyrr' 'á' 'árinu' 'og' 'eru' 'í'
 'hópi' 'ungra' 'hælisleitenda' 'sem' 'fjallað' 'hefur' 'verið' 'um'
 'síðustu' 'mánuði' '.']"
3319,"['Þeim' 'sem' 'panta' 'á' 'íslensku' 'síðunni' 'bjóðast' 'einnig'
 'nettilboð' 'og' 'eiga' 'því' 'kost' 'á' 'talsvert' 'ódýrara' 'flugi' ','
 'en' 'það' 'býðst' 'ekki' 'á' 'ensku' 'síðunni' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object)
 array(['orthography'], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object)]",True,"['Þeim' 'sem' 'panta' 'á' 'íslensku' 'síðunni' 'bjóðast' 'einnig'
 'nettilboð' 'og' 'eiga' 'því' 'kost' 'á' 'talsvert' 'ódýrara' 'flugi' ''
 'en' 'það' 'býðst' 'ekki' 'á' 'ensku' 'síðunni' '.']"
13146,"['Ákærði' 'játaði' 'skýlaust' 'brot' 'sín' 'og' 'þótti' 'hæfileg'
 'refsing' 'eins' 'mánaða' 'skilorðsbundið' 'fangelsi' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array(['grammar', 'grammar'], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)]",True,"['Ákærði' 'játaði' 'skýlaust' 'brot' 'sín' 'og' 'þótti' 'hæfileg'
 'refsing' 'eins' 'mánaðar' 'skilorðsbundið' 'fangelsi' '.']"
16158,['Cattermole' 'verður' 'áfram' 'hjá' 'Wigan' 'á' 'næstu' 'leiktíð' '.'],"[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)]",False,['Cattermole' 'verður' 'áfram' 'hjá' 'Wigan' 'á' 'næstu' 'leiktíð' '.']
