ctx_a,ctx_b,ctx,endings,id,ind,activity_label,source_id,split,split_type,label
[höf.] Hvernig á að halda upp á afmælið [titill] Ef þér finnst skemmtilegt að skipuleggja þá skaltu skipuleggja hvernig þú ætlar að eyða deginum að minnsta kosti viku fram í tímann. [skref] Gæta þess að vinir og vandamenn séu lausir í daginn og passa að velja hluti sem geta tekið til þeirra sem þú vilt eyða tíma með. [titill] Fáðu þér nægan svefn.,,[höf.] Hvernig á að halda upp á afmælið [titill] Ef þér finnst skemmtilegt að skipuleggja þá skaltu skipuleggja hvernig þú ætlar að eyða deginum að minnsta kosti viku fram í tímann. [skref] Gæta þess að vinir og vandamenn séu lausir í daginn og passa að velja hluti sem geta tekið til þeirra sem þú vilt eyða tíma með. [titill] Fáðu þér nægan svefn. ,"['[skref] Gott er að ná fullum svefni um 7 leytið, það sem eftir er af nóttinni ætti að vera óslitið. Einnig er gott að vinda aðeins ofan af sér á kvöldin og er það gert til að hugsa um hvern dag.'
 '[skrefið] Daginn fyrir afmælið skaltu fara að sofa á hæfilegum tíma svo þú fáir þann svefn sem þarf til að tryggja að þú fáir mikla orku á afmælinu. [titill] Komdu með flottan afmælisbúning.'
 'Það besta sem hægt er að gera í tilefni afmælis er að fá góðan svefn. Líkamsklukkan segir þér bara nákvæmlega hversu mikinn svefn þú þarft.'
 '[skref] Og passa að ná 7-9 klukkustundum af svefni á nóttu-1 1/2 klukkustund fyrir fullorðna og 4-9 klukkustundir fyrir börn. Þú getur jafnvel náð allt að fjórum klukkustundum af svefni um helgar.']",hellaswag/validation/3669,3265,Home and Garden,wikihow~10920,val,indomain,1
[haus] Hvernig á að hlaupa til að léttast [titill] Byrjaðu á göngum. [skref] Ef þú ert ný/n í hlaupum er líkaminn ekki tilbúinn að stökkva í langhlaup. Þess í stað byrjaðu á því að fara í langar göngur sem hjálpar líkamanum að ná jafnvægi en minnkar líkur á meiðslum.,,[haus] Hvernig á að hlaupa til að léttast [titill] Byrjaðu á göngum. [skref] Ef þú ert ný/n í hlaupum er líkaminn ekki tilbúinn að stökkva í langhlaup. Þess í stað byrjaðu á því að fara í langar göngur sem hjálpar líkamanum að ná jafnvægi en minnkar líkur á meiðslum. ,"['Innan eins til tveggja daga frá því að þú byrjar að hlaupa ættir þú að geta byrjað aftur og verið í betra formi. [undirskref] Ef þú ert með sykursýki er gott að halda áfram að skokka eða hlaupa í nokkra daga.'
 '[Undirþættir] Ekki skaða sjálfan þig með því að hlaupa of hratt eða án félaga í of langan tíma. Ganga í tvo daga í staðinn ef þú ætlar að halda þig við hlaupin langhlaup.'
 'Finndu braut sem er samsíða hlaupi sem þú ferð venjulega og hlauptu á henni í um 1 klst. [titill] Gerðu röð af bindings sprettum.'
 'Ef þú ert vanur að hlaupa en hefur ekki gert það lengi, byrjaðu þá á að skipta göngu og hlaupi í einu æfingaferli. [undirskref] Byrjaðu á styttri göngum og farðu upp í lengri.']",hellaswag/validation/8637,39866,Computers and Electronics,wikihow~10920,val,indomain,3
Michele hleypur nú og stekkur í stökkreip þar sem hún nær ekki að stökkva í reipið tvisvar sinnum og virtist í bæði skiptin vandræðaleg.,í þriðja sinn sem hún,Michele hleypur nú og stekkur í stökkreip þar sem hún nær ekki að stökkva í reipið tvisvar sinnum og virtist í bæði skiptin vandræðaleg. í þriðja sinn sem hún,"['misheppnast, velta aftur fyrir sér hvort hún hafi gert það rétt.'
 'undirbýr sig og hleypur í átt að stökkbandinu og hoppar nokkrum sinnum áður en hún getur ekki meir.'
 'tekst en nær ekki að stíga í gegnum reipinu.'
 'hoppar í háu kaðli en í stað þess að velja að hoppa dettur hún á rauða moldina þegar hún lendir.']",hellaswag/validation/1566,23624,Hula hoop,activitynet~10920,val,indomain,1
"[haus] Hvernig á að nota kamikazet [titill] Fáðu þér sturtu jakka til veiða og til varnar gegn kulda. [skref] Ef þú ætlar að nota jakkann í veiðiferðum, til að verja þig gegn köldu veðri eða í svipuðum tilgangi, kauptu sturtu og þykkan jakka í útivistarverslun. Þessir jakkar eru kannski ekki eins tískulegir og aðrir kostir en þeir eru mun nothæfari.",,"[haus] Hvernig á að nota kamikazet [titill] Fáðu þér sturtu jakka til veiða og til varnar gegn kulda. [skref] Ef þú ætlar að nota jakkann í veiðiferðum, til að verja þig gegn köldu veðri eða í svipuðum tilgangi, kauptu sturtu og þykkan jakka í útivistarverslun. Þessir jakkar eru kannski ekki eins tískulegir og aðrir kostir en þeir eru mun nothæfari. ","['[Efnisorð] Sumir loftmjúkir jakkar eru gerðir fyrir veiðar án hálspúða og geta verið mjög vatnsheldir. Þeir eru á bilinu 40 til 300 dollarar, allt eftir því hvað hentar þér best.'
 'Leita skal að þeim sem eru sérstaklega gerðir fyrir veiðar. Þannig er hægt að nota hann sparlega til að koma í veg fyrir meiðsli.'
 '[titill] Taktu þunna, lausa jakka til að fá meira látlaust útlit. [skref] Lausir jakkar eru ekki eins traustir og veiðijakkar og þeir veita ekki eins mikla vörn gegn köldu veðri.'
 '[Undirflokkar] Staðlaðir nautastofnjakkar eru fjölhæfasti kosturinn. Þessir jakkar fela allan pakkann sem er líka sérstaklega mikilvægt ef þú ert að veiða í snjó.']",hellaswag/validation/4204,7263,Personal Care and Style,wikihow~10920,val,zeroshot,2
Maður í skyrtu sem segir að hann sé í dýrsham er að gera myndband um það hvað séu bestu frjálsu æfingarnar sem hægt er að gera án þess að vera í ræktinni. Hann er með þyngdarstöng sem er engin þyngd og hann beygir sig á ákveðinn hátt.,he,Maður í skyrtu sem segir að hann sé í dýrsham er að gera myndband um það hvað séu bestu frjálsu æfingarnar sem hægt er að gera án þess að vera í ræktinni. Hann er með þyngdarstöng sem er engin þyngd og hann beygir sig á ákveðinn hátt. he,"['byrjar að sleppa yfir þungabörnina og reynir að hunsa sársaukann, þar til hann stoppar stutt.'
 'sýnir hvernig hægt er að nota lyftingastöngina í mismunandi lyftingarstellingar.'
 'tekur svo af sér þungann ásamt því að kasta honum niður og byrjar að tala.'
 'einnig orð á skjánum um hvernig á að æfa og hvernig á að tala um réttu leiðina til að bakka út úr því.']",hellaswag/validation/1649,25238,Clean and jerk,activitynet~10920,val,zeroshot,1
[haus] Hvernig á að gera förðun án förðunar [titill] Byrjaðu á hreinum fleti. [skref] Þvoðu andlitið með andlitsþvotti eða sápu og volgu vatni. Einhver sápa getur verið að þorna á viðkvæmari húðinni í andlitinu.,,[haus] Hvernig á að gera förðun án förðunar [titill] Byrjaðu á hreinum fleti. [skref] Þvoðu andlitið með andlitsþvotti eða sápu og volgu vatni. Einhver sápa getur verið að þorna á viðkvæmari húðinni í andlitinu. ,"['Notaðu aðeins venjulega handsápu til að þvo andlit þitt ef þú hefur ekki val. Notaðu andlitsdúk eða flannel í litlum hringlaga hreyfingum á ennið og kinnarnar til að hjálpa til við að fjarlægja dauðar húðfrumur dagsins.'
 'Þú gætir líka notað prentduft í staðinn. Láttu andlitsloftið þorna eins og venjulega.'
 'Veldu glerkrukku eða vaska með vatnsfötu. Fylltu hann með um það bil einum lítra af volgu vatni og farðu að sveima því um andlitið.'
 '[Efni] Hreinsaðu andlit þitt með vægum hreinsiefni sem er í glasi. Berðu hreinsiefni úr uppáhalds vörunum þínum á andlitið.']",hellaswag/validation/9881,49295,Personal Care and Style,wikihow~10920,val,zeroshot,0
"[haus] Hvernig er best að vera viðbúinn náttúruhamförum [titill] Fylla út neyðaráætlun. [skref] Útbúa neyðaráætlun fyrir fjölskylduna ef náttúruhamfarir verða. Taka með upplýsingar um heimili, tengiliði út í bæ og upplýsingar um skóla, vinnustað og barnagæslu og neyðaraðstæður.",,"[haus] Hvernig er best að vera viðbúinn náttúruhamförum [titill] Fylla út neyðaráætlun. [skref] Útbúa neyðaráætlun fyrir fjölskylduna ef náttúruhamfarir verða. Taka með upplýsingar um heimili, tengiliði út í bæ og upplýsingar um skóla, vinnustað og barnagæslu og neyðaraðstæður. ","['[Efnisorð] Ekki gleyma að hafa með staðsetningar fyrir neyðaraðstöðu og að lokum barnagæslu. [ Titill] Kortleggja örugga rýmingarleið fyrir fjölskylduneyðar.'
 '[titill] Hafðu sjúkratösku og sjúkrabúnað við höndina. [skref] Sem öryggisráðstöfun skaltu hafa tilbúna hluti eins og handklæði, aukafatnað, lyf, ofnæmispúða, bólgueyðandi lyf og neyðarpoka.'
 'Bæta við rýmingarleiðum og skýlaáætlunum líka. Nokkrar vefsíður eru með sniðmát fyrir neyðaráætlanir, svona.'
 '[titill] Skrifaðu niður atriði sem hjálpa þér að vera betur undirbúin. [skref] Hugsaðu til dæmis um að kaupa kjól fyrir hvert skipti sem þú sérð straumleysi.']",hellaswag/validation/6489,24023,Home and Garden,wikihow~10920,val,indomain,2
[fyrirsögn] Hvernig á að vera með förðun fyrir hraðtískustíla [fyrirsögn] Berið rakakrem á og látið það renna inn. [fyrirsögn] Berið augngel eða augnþrýsting á augnsvæðið til að slétta húðina og draga úr þrota. [fyrirsögn] Notið leyniskyrtu á þessum tímapunkti ef þarf.,,[fyrirsögn] Hvernig á að vera með förðun fyrir hraðtískustíla [fyrirsögn] Berið rakakrem á og látið það renna inn. [fyrirsögn] Berið augngel eða augnþrýsting á augnsvæðið til að slétta húðina og draga úr þrota. [fyrirsögn] Notið leyniskyrtu á þessum tímapunkti ef þarf. ,"['[titill] Setjið á glæran grunn eins og hann er á veggnum á tækinu. [titill] Veljið feitleitan lit með því að setja nektarlit á varalit eða ferskleitan varalit á varalitinn.'
 '[titill] Berið brúnan augnskugga upp fyrir eða neðan augnlokið. [titill] Berið hann á augnlokin ef þörf er á til að hann líti út fyrir að vera stærri undir augnsnyrti.'
 '[Titill] Setjið grunnlit undir tvö hornrétt augu af myndinni. [ Titill] Notið varalit undir 1 auga upp til að það líti glansandi út.'
 '[titill] Taktu bb krem eða ljósa grunna í lit sem er aðeins léttari en náttúrulegur húðlitur. [skref] Dottið létt yfir lófana og klappaðu létt á andlitið.']",hellaswag/validation/7190,29366,Personal Care and Style,wikihow~10920,val,zeroshot,3
"[haus] Hvernig á að gera við kríubana [titill] Gera við tásprungur. [skref] Hægt er að gera við flestar kríubanasprungur með lím og gera við með bandi eða tvíbura, auk sandpappírs og olíu. Fyrst er að staðsetja sprunguna og fylla hana alveg með lím, t.d. trélími eða yfirlími.",,"[haus] Hvernig á að gera við kríubana [titill] Gera við tásprungur. [skref] Hægt er að gera við flestar kríubanasprungur með lím og gera við með bandi eða tvíbura, auk sandpappírs og olíu. Fyrst er að staðsetja sprunguna og fylla hana alveg með lím, t.d. trélími eða yfirlími. ","['Þegar búið er að fylla á lím er sprungan að fullu gróin með því að endurtaka ferlið hinum megin. Síðan er kylfunni snúið aftur í upprunalega stöðu og sprungurnar lagfærðar neðan frá.'
 'Setjið viðarlím yfir sprunguna og gætið þess að límið sem sett er á hana sé jafnt við hana. Notið minni við, líkt og pappa, með einhverju lími til að fylla í sprunguna og límið svo ofan og botninn á með bandi eða spotta.'
 'Takið allt umframlím og látið þorna í 12-24 klst. Eftir það: [efnisþættir] Sandið svæðið niður með sandpappír á milli 100 og 220.'
 'Götin eru yfirleitt frekar lítil, 1 tommu (2,5 cm) skurður í tannstenglinum dugar. Ef sprungan er eftir þarf að athuga hvort hægt sé að gera við hana með límingu.']",hellaswag/validation/8456,38429,Sports and Fitness,wikihow~10920,val,indomain,2
Í návígi við grasflöt sést að þar á eftir er manneskja á gangi sem heldur á verkfæri.,manneskjan,Í návígi við grasflöt sést að þar á eftir er manneskja á gangi sem heldur á verkfæri. manneskjan,"['þá er byrjað að skera upp grasflötina með verkfærinu.'
 'snýr sér við og gengur aftur að grasflötinni sinni.'
 'heldur áfram að lyfta blöðunum upp í loftið og hendir verkfærinu í grasið.'
 'gengur upp tröppur með verkfærið og pússar grasið.']",hellaswag/validation/1880,29065,Cutting the grass,activitynet~10920,val,zeroshot,0
Sýnt er frá dansandi manni á bílastæði.,nokkrir hlauparar,Sýnt er frá dansandi manni á bílastæði. nokkrir hlauparar,"['eru sýndar í fjarvídd.' 'að gera sig klára á byrjar að hlaupa.'
 'eru á vegköntum þar sem þeir hefja keppni.'
 'eru saman komnir, tilbúnir að hefja kapphlaup.']",hellaswag/validation/1754,27104,Running a marathon,activitynet~10920,val,zeroshot,3
"[haus] Hvernig á að gera vísundkjúklingadip [titill] Forhitið ofninn í 350 gráður. [skref] Þið viljið elda alla dippuna í ofninum þegar búið er að setja hana saman til að bræða ostinn ofan á og tryggja að bragðið blandist saman. Að því sögðu þarf að forelda kjúklinginn, þannig að í þetta skiptið í ofninum er bara að fá allt heitt.",,"[haus] Hvernig á að gera vísundkjúklingadip [titill] Forhitið ofninn í 350 gráður. [skref] Þið viljið elda alla dippuna í ofninum þegar búið er að setja hana saman til að bræða ostinn ofan á og tryggja að bragðið blandist saman. Að því sögðu þarf að forelda kjúklinginn, þannig að í þetta skiptið í ofninum er bara að fá allt heitt. ","['[titill] Hellið ólífuolíunni í djúpsteikjara eða pönnu. [skref] Til að tryggja að olían eldist jafnt þarf að passa að olían dreifist jafnt á botninn á pönnunni líka.'
 '[Titill] 8oz pakkningin af rjómaosti er hituð upp að stofuhita. [Skrefið] Þetta auðveldar einfaldlega blöndun í hin innihaldsefnin og kemur í veg fyrir að í sumum hlutum dýfunnar sé að finna krús af rjómaosti og ekkert í hinum.'
 '[Efnisorð] Gangið úr skugga um að ofninn sé í hita með því að snúa ofnskífunni og kveikja á 350of (180oc). Þegar ofninn nær 350 gráðum f (178oc) skal slökkva á ofninum.'
 '[Efni] Einnig er hægt að fara hina leiðina og vera aðeins harðari með því að halda sig við lægra hitastig í ofni. Hafa skal í huga að vísunda er flókin og hitaeiningarík sósa.']",hellaswag/validation/6623,25009,Food and Entertaining,wikihow~10920,val,indomain,1
"[haus] Hvernig á að trúa á jólasveinaákvæði [titill] Hugsaðu um hvernig þú komst að því að þetta „santa er ekki raunverulegt“ ávarp. [stef] Var það af netinu, tímariti, vini, bekkjarfélaga eða foreldrum þínum? [titill] Ef þér var sagt af einhverjum-hugsaðu um hverjir þeir eru. [stef] Ef þeir voru vinir þínir, þá eru þeir kannski úr fjölskyldu sem einhverra hluta vegna trúir ekki á töfra eða jólasveina.",,"[haus] Hvernig á að trúa á jólasveinaákvæði [titill] Hugsaðu um hvernig þú komst að því að þetta „santa er ekki raunverulegt“ ávarp. [stef] Var það af netinu, tímariti, vini, bekkjarfélaga eða foreldrum þínum? [titill] Ef þér var sagt af einhverjum-hugsaðu um hverjir þeir eru. [stef] Ef þeir voru vinir þínir, þá eru þeir kannski úr fjölskyldu sem einhverra hluta vegna trúir ekki á töfra eða jólasveina. ","['Og ef þeir trúðu á að gera þig til, þá eru líkur á að þeir elski þig mjög mikið og vilji kynnast þér betur. [Titill] Hugleiddu hvort þér líkar raunverulega við manneskjuna.'
 'Þeir hafa kannski sagt einhverjum sem þú þekkir frá, sem þýðir að þeir eru að reyna að plata þig. [undirskrefi] Reyndu að muna hvernig þú kynntist þeim áður.'
 'Eða þau eru kannski bara að reyna að vera vond. [Titill] Ef aðstandandi foreldra þinna sagði þér það, hugsaðu um hver þau eru.'
 'Þetta fólk getur verið falskt til að átta sig á því hvort þú sért sannur jólasveinn. Ekki sannfærast út frá fyrstu skoðun (veistu að hvers kyns útskýringar sanna ekki að þú sért sannur jólasveinn).']",hellaswag/validation/8927,42092,Holidays and Traditions,wikihow~10920,val,indomain,2
